,genes,mean,std
16731,Grlf1,0.37368514731204056,0.49971500274685615
16732,Ceacam-ps1,0.0003425781024672624,0.014834152214461662
16733,Ceacam15,0.0005002216669961736,0.017451529341222592
16734,Ceacam9,0.0004980735195654998,0.016320392662559344
16735,Slc1a5,0.011060684934233667,0.09972571414164172
16736,Strn4,0.5430233615607073,0.5321438153304195
16737,Prkd2,0.03554635292380899,0.17230332785386526
16738,Dact3,0.5098025046202188,0.5044580649891748
16739,Gng8,0.05910902144805762,0.22711518201587588
16740,Ptgir,0.0050224108327049976,0.06684836936288849
16741,Pnmal1,0.23799389286862435,0.3752036884402234
16742,Ccdc8,0.00022414127820343424,0.009149640346600403
16743,Ppp5c,0.20031911936060165,0.36717791489142876
16744,Hif3a,0.019581152258220807,0.14691405509965716
16745,Psg16,0.008910897661762904,0.07857172717877069
16746,Psg29,0.0006620711524553981,0.02110678214762624
16747,Psg-ps1,0.000635562517281975,0.024392073073937863
16748,Ceacam5,0.0011445628723963327,0.03489121382263817
16749,Ceacam11,0.00016296037322471226,0.006335514969336994
16750,Ceacam12,0.001955489578738982,0.04099863283397253
16751,Mill1,0.000690296733637221,0.02352936594091609
16752,Psg23,0.0006874232145395136,0.019297405315616977
16753,Psg20,0.0003803743102189507,0.010883271591387241
16754,Sycp1-ps1,0.0038826059085160444,0.05488638441082178
16755,Psg17,0.0007313431102701907,0.02906161913121669
16756,Mill2,0.010152072582189335,0.09523040000623142
16757,Ccdc61,0.03729528071182143,0.16859857653980326
16758,Nova2,0.27774900182114665,0.38954665823252715
16759,Nanos2,0.003098410184490502,0.04377553656589837
16760,Mypop,0.0811056006668808,0.2105444790289166
16761,Irf2bp1,0.13556303598618943,0.27579923373865034
16762,Sympk,0.06361478803657653,0.20446017555267243
16763,Rsph6a,0.0024718433668133423,0.03738200036683063
16764,Dmwd,0.24083028974231588,0.36189258033114546
16765,Dmpk,0.07523049443414723,0.2346991297383498
16766,Six5,0.00949101259129218,0.10258107708800937
16767,Fbxo46,0.03498578684500569,0.1452472854519192
16768,Qpctl,0.07560706053319667,0.23426667648878777
16769,Snrpd2,0.7953817546714761,0.5829488604320947
16770,Gipr,0.005403609958147249,0.06676353079740137
16771,Eml2,0.28824003513859037,0.42884737791759503
16772,Mir330,0.0006875445263556355,0.02262479710697568
16773,Gpr4,0.021382772724164306,0.1472163122499093
16774,Opa3,0.1547592772967407,0.2971147589774506
16775,Ppm1n,0.0054036042902513275,0.07276330414963596
16776,Rtn2,0.1287786694265245,0.2702635628361336
16777,Ercc1,0.11732495925489955,0.2757749468239307
16778,Cd3eap,0.21898356481717152,0.3767645250473296
16779,Ppp1r13l,0.005734911080009727,0.06286047813642197
16780,Ercc2,0.04303441929837035,0.16601039654158126
16781,Klc3,0.003203635698745334,0.04797997808198286
16782,Ckm,0.0014560005629122158,0.030136106662661234
16783,A930016O22Rik,0.006879362920159706,0.06277937360094196
16784,Mark4,0.01421205224391823,0.0873481884977255
16785,Trappc6a,0.05050918864033583,0.1825568794683899
16786,Nkpd1,0.0020654077884956525,0.030928184593258294
16787,Ppp1r37,0.016237407833486546,0.1063566985932296
16788,Gemin7,0.1151297975052613,0.2964637390203393
16789,Zfp296,0.002895986656976024,0.04220135040722007
16790,Relb,0.052102202534080544,0.20600996045686384
16791,Clptm1,0.2787560114596727,0.43426035433741206
16792,Apoc4,0.0004224932530953761,0.017913293884950207
16793,Tomm40,0.15406613764965196,0.30901920517810266
16794,Gm19345,0.004859328820384084,0.04650193710682654
16795,Ceacam16,0.0015110289395946434,0.04153366219198308
16796,Ceacam19,0.0005857232307237317,0.025505833084755174
16797,Pvr,0.035246539101029394,0.17548450781354022
16798,Ceacam20,0.0015125280112871116,0.03347777261004815
16799,Gm10670_loc1,0.0002861767065108517,0.011512375154306215
16800,Gm10662_loc2,0.0006279428072658037,0.02031444309608793
16801,Gm6902_loc1,0.0005507891963603295,0.01755303755682679
16802,Vmn1r159,0.00046899308281611287,0.015848856079454687
16803,Gm10662_loc1,0.0008527687206839563,0.026003581411422495
16804,Nlrp4e,0.0008141337337589105,0.0203415931588029
16805,Vmn1r175,0.0005172002236180615,0.01702256024531011
16806,V1rd19,0.00043934712592456584,0.01713440881958816
16807,Zfp180,0.11276062134895071,0.2534116859107152
16808,Zfp112,0.0268131581598431,0.12842758648314584
16809,Zfp235,0.07169044026717568,0.2100773934592688
16810,Zfp114,0.00999177340759017,0.07689646358953849
16811,Zfp111,0.03310514460387524,0.16549974914660212
16812,Zfp109,0.008006459796884888,0.07345199075411077
16813,Zfp108,0.01708618223964672,0.09366819097021502
16814,Zfp93,0.04323746204475396,0.16562374964415283
16815,Zfp61,0.08400546647050416,0.24138372030264837
16816,Zfp94,0.04820042392874319,0.19640187063410688
16817,Kcnn4,0.0021383645332196787,0.04130165218098912
16818,Smg9,0.12374309057899799,0.2675709902449522
16819,Irgc1,0.0016251059617853403,0.04708021957409939
16820,Cadm4,0.5623256554222742,0.5798294879852988
16821,Zfp428,0.1288430724683498,0.26705389581459565
16822,Irgq,0.19554486380837324,0.33973728993568236
16823,Pinlyp,0.0007160975215042292,0.01803318006451041
16824,Xrcc1,0.08468083501754703,0.22401013150857454
16825,Zfp575,0.026901219028998134,0.12975369888350688
16826,Ethe1,0.08067925090401026,0.234041228884841
16827,Phldb3,0.002751544053463293,0.05099762173589602
16828,Lypd3,0.0005852610814987919,0.02101450521616045
16829,Tex101,0.0004177766611889476,0.013484107808772666
16830,Gm4763,0.0006764490771015948,0.01966376075238715
16831,Ceacam10,0.0047582300252803356,0.06335948323662398
16832,Rps19,0.5419022411603895,0.5708315937071354
16833,Cd79a,0.004865176507121513,0.062291899235369486
16834,Arhgef1,0.1015072717543648,0.2652366906512549
16835,Rabac1,0.8454834038723328,0.6487868444086009
16836,Grik5,0.421138383153076,0.5479898823145407
16837,Zfp574,0.07533104441031045,0.21749180901132376
16838,D930028M14Rik,0.0016098848496022915,0.03368538893461858
16839,Zfp526,0.007621826908354354,0.06275190095650673
16840,9130221H12Rik,0.03104265444290618,0.13252355902046353
16841,Cic,0.10150065092794511,0.24403113060559323
16842,Tmem145,0.0765818947166849,0.2286728489236372
16843,Megf8,0.3225334755096975,0.4191999112992738
16844,Cnfn,0.0008507072925567627,0.025659108967712885
16845,4732471J01Rik,0.06875650137910827,0.20409568410222265
16846,Lipe,0.03472065641955409,0.19959291323992392
16847,Ceacam2,0.0022203523882613602,0.04510806516215475
16848,Gm7092,0.0003345091311189775,0.013424384585778174
16849,Atp5sl,0.12371221708378657,0.26162198688732047
16850,B3gnt8,0.005361299596094648,0.05729961904740557
16851,Bckdha,0.16671828391052126,0.3525766180099233
16852,Exosc5,0.07938019802883739,0.22319927819444152
16853,B9d2,0.058448382106279576,0.18131003683889985
16854,Tgfb1,0.0013995106129003642,0.04203552818185088
16855,Ccdc97,0.10721231542292133,0.2816662079638046
16856,Hnrnpul1,0.07254607235631609,0.24184163393417446
16857,Cyp2b10,0.0016775861952745181,0.03934372184941287
16858,Cyp2b13,0.0006092060623867143,0.027691953974566287
16859,Cyp2b9,0.0005014466862511913,0.017531971958095565
16860,Vmn1r184,0.0005455002907706973,0.018637254808101734
16861,Cyp2a4,0.00041833023064941815,0.016264168188928167
16862,Nlrp9a,0.000583064367687841,0.01934896006832134
16863,Cyp2b19,0.001651317089448951,0.03658646050974346
16864,Cyp2a5,0.00035616389526900357,0.014462532615588925
16865,Cyp2a22,0.00043406427997519294,0.014270702840449193
16866,Cyp2a12,0.0012292151691116232,0.03501189319844933
16867,Cyp2f2,0.0013338065187070214,0.04287641156950363
16868,Cyp2t4,0.0003169898582179217,0.012380875968296028
16869,Egln2,0.27514539409100314,0.4348582217925623
16870,Rab4b,0.3127318894555684,0.4474516107360449
16871,Mir3101,0.00031814874706173103,0.010367855889591155
16872,BC024978,0.012781824020300054,0.08361456506244219
16873,Itpkc,0.04040265818701409,0.1808472535621466
16874,Adck4,0.09214602948326041,0.23180741806624972
16875,Numbl,0.2810191400386331,0.3986929836792586
16876,Shkbp1,0.06092564257329792,0.22877767928422726
16877,Sertad3,0.05070765387397042,0.19819193643687893
16878,Sertad1,0.12128284359831183,0.3255419021738515
16879,Prx,0.0018513340819100174,0.03712719646059012
16880,Hipk4,0.0038011934366480086,0.04687884612040641
16881,2310022A10Rik,0.06718068911807112,0.1964907692818245
16882,Akt2,0.2778003943888796,0.43779428233190393
16883,C030039L03Rik,0.06874467812342176,0.2103367201328212
16884,Zfp60,0.11762857534821934,0.2695744041796128
16885,Gm10046,0.0027844086264611875,0.051323587378419584
16886,Zfp59,0.018545158760321517,0.09984603911260642
16887,Zfp607,0.01581808641032252,0.11288353771497285
16888,1700049G17Rik,0.038148850138096164,0.16634058799168266
16889,Zfp780b,0.07087720212047786,0.22139238120851976
16890,Gm4636,0.03183565802760608,0.15587224621550555
16891,Psmc4,0.857600191924814,0.6572894020449652
16892,Fcgbp,0.0011326242207290727,0.02472564154531803
16893,9530053A07Rik,0.0019079386791254636,0.04357881258212615
16894,Fbl,0.2181290007321886,0.35735600690238395
16895,Dyrk1b,0.029986129396172016,0.13992635565303235
16896,Eid2,0.23259626403822875,0.3551130927536755
16897,Eid2b,0.09066070022678216,0.22575596588306746
16898,BC089491,0.0023045199286322823,0.03375742158741992
16899,Dll3,0.013897275284998825,0.10182714093929336
16900,Timm50,0.1211892250472813,0.28748032802689655
16901,Rps16,1.6475233466970345,0.7499975513833663
16902,AF357399,0.005365914398937574,0.06108767468744868
16903,Med29,0.3578892675195875,0.46507157980336966
16904,Paf1,0.3192699841671498,0.41509194129976373
16905,Lrfn1,0.010748195231655076,0.0803133898549854
16906,1700028B04Rik,0.01503735355251839,0.09383823312143982
16907,Ifnl3,0.0006244231976209187,0.026379131667597852
16908,Nccrp1,0.0015806786034150845,0.050078851351850556
16909,Pak4,0.026230761577404674,0.16202113813949112
16910,Papl,0.0035345608700134987,0.04505510088010338
16911,Fbxo27,0.04199426099781982,0.15530290903939056
16912,Fbxo17,0.007086618212415851,0.06618509339296691
16913,Mrps12,0.45078474517273226,0.5269116280456089
16914,Sars2,0.05464429875181836,0.18687590395592407
16915,Gm6537,0.0028696899257364765,0.04758293999349009
16916,Nfkbib,0.09755264409568266,0.25085786863837056
16917,Gm19897,0.009366798693447462,0.09146400026804768
16918,Rinl,0.011231066145238385,0.09915445944802546
16919,Hnrnpl,0.8547466559239513,0.5741310471736364
16920,Ech1,0.598924713047491,0.6174447703889943
16921,Lgals4,0.0048870030288490005,0.06768297735714354
16922,Lgals6,0.00832431999696868,0.07849776868816204
16923,Lgals7,0.0023775477575978107,0.04019405590471923
16924,Capn12,0.01762969330721806,0.11165088253046462
16925,Actn4,0.5846817781792306,0.6426906490231682
16926,Eif3k,1.0924773160560357,0.7388384484986532
16927,Map4k1,0.003880704361666459,0.048605077583413654
16928,Rasgrp4,0.012755855357587437,0.10894794222685208
16929,Fam98c,0.07598158014495043,0.22433671592049584
16930,Spred3,0.05051250769175626,0.1881358376762645
16931,Ggn,0.0022398255926598725,0.03853289515889249
16932,Psmd8,0.5477027558943198,0.570542254102614
16933,Catsperg1,0.005958334042902993,0.06326218862883898
16934,Kcnk6,0.009383295667349995,0.09386954317943423
16935,Yif1b,0.2474300500408385,0.37266085490037726
16936,2200002D01Rik,0.005203664897880617,0.08134041289577781
16937,Dpf1,0.1980496163921626,0.34200150501666393
16938,Catsperg2,0.0028761944189642907,0.04145254748511882
16939,Zfp84,0.10654509505892355,0.2578325753496045
16940,Zfp30,0.09275740123727358,0.23801299200262357
16941,Zfp790,0.09710344712865135,0.25252875323188206
16942,Zfp940,0.06739260036120201,0.21681742598734485
16943,Zfp420,0.06258499234567665,0.19893348480895376
16944,Zfp27,0.07220085861282222,0.2335974377881443
16945,Zfp383,0.04095503013959145,0.18072275943437627
16946,Zfp74,0.11380000854788128,0.28938944942465966
16947,Zfp568,0.02368593154453398,0.14005005336894502
16948,Zfp82,0.024873504905454726,0.14346225132795382
16949,Zfp566,0.04312757143561733,0.17855923037775545
16950,Zfp260,0.3367988209954514,0.43011128033930335
16951,Zfp382,0.03845146274110442,0.1503621688813012
16952,Zfp146,0.02386353589135676,0.1256278569406728
16953,Gm5113,0.05491920052570432,0.17965199191817244
16954,Tbcb,0.527784936420136,0.5338189277380851
16955,Polr2i,0.41704532137627215,0.4673794641817507
16956,Wdr62,0.007804767661007391,0.09445155889267907
16957,Alkbh6,0.2733593121989198,0.3989386924333418
16958,Syne4,0.010541994996158136,0.08264099264445768
16959,Lrfn3,0.049068653419886574,0.1669968026992201
16960,Hcst,0.007363252681424336,0.09077374170880555
16961,Nfkbid,0.028725931236827235,0.16508902345459178
16962,Kirrel2,0.013376359291957341,0.12345327790931526
16963,Nphs1,0.009125820382462563,0.09262120365036978
16964,Prodh2,0.00072168730658025,0.02002747979200067
16965,Gm1082,0.0015552231753725378,0.03944580243463247
16966,Arhgap33,0.23932767445949865,0.39744865355256204
16967,BC053749,0.016723016132530872,0.13213750125595136
16968,Hspb6,0.018901131315754972,0.11388301878030194
16969,Lin37,0.07160540928261451,0.20349139495289567
16970,Psenen,0.7011778959765808,0.6564054514821344
16971,U2af1l4,0.3262993034973319,0.4334951999846171
16972,Igflr1,0.031318341059216645,0.14603552808709577
16973,Kmt2b,0.14979209971308907,0.3449534771626082
16974,Zbtb32,0.0019263556912020717,0.06157221967907373
16975,Upk1a,0.0034780573626722947,0.06389207659062708
16976,Etv2,0.0007958841601544728,0.02528231030919414
16977,Rbm42,0.18997006995011487,0.35859712191949
16978,Haus5,0.033792299285109545,0.17293672206363878
16979,Atp4a,0.007278222371258474,0.060276000917315255
16980,Tmem147,0.6555686029489346,0.5877796807714918
16981,Gapdhs,0.0013796800186550756,0.026700460562781015
16982,Sbsn,0.06958195592420867,0.20215954547716553
16983,Ffar2,0.001373281732771837,0.032883667215392064
16984,Ffar3,0.0014137476038020382,0.030686256427293175
16985,Ffar1,0.000860710251152813,0.024278021381308863
16986,Cd22,0.0023300810185526055,0.049828464709796315
16987,Hamp,0.0003603081685334394,0.012249518527273682
16988,Fam187b,0.00319209147412051,0.051834819523224746
16989,Lgi4,0.06072545303977071,0.2511506594565322
16990,Fxyd3,0.0024195339239377546,0.047637954472645926
16991,Hpn,0.0024654496926039505,0.03773503497077666
16992,Gramd1a,0.2854732116625432,0.4272409519191095
16993,Gm10640,0.00045305380408656776,0.01556818559227277
16994,Scgb2b12,0.0006188470293797193,0.01532918617696835
16995,Uba2,0.4665307707725071,0.5607288339221781
16996,Pdcd2l,0.15662837610169378,0.3216101748083469
16997,Lsm14a,0.30323178488482255,0.4886014718643852
16998,Pepd,0.339587169424468,0.45489974238298375
16999,Cebpa,0.06313839513628733,0.24917494682608143
17000,Gpatch1,0.2230144961651867,0.38935410548857363
17001,Rhpn2,0.04957025848490228,0.20372130098865887
17002,C230052I12Rik,0.055004066347877516,0.1999568136290634
17003,Cep89,0.06549883344506661,0.2023919866698515
17004,Slc7a9,0.0002445168483277129,0.00953527456315008
17005,Tdrd12,0.000987160354604737,0.021086124835748447
17006,Rgs9bp,0.0019402758253989323,0.035819303104260763
17007,Ankrd27,0.16194629559600215,0.3173470287960476
17008,Pdcd5,0.6931680090266734,0.5960908768452394
17009,Zfp507,0.07702593111158806,0.2361513511077466
17010,E130304I02Rik,0.0006746234840243906,0.021435672904389975
17011,1600014C10Rik,0.06049367259822153,0.19306748576267302
17012,Plekhf1,0.028754059362927215,0.16577215440609958
17013,Gm5591,0.0018429224532773214,0.04357882401926777
17014,Zfp939,0.043183898633212696,0.17480863698041255
17015,Zfp619,0.02050560691491538,0.11314023354641578
17016,4930433I11Rik,0.0005321237191979381,0.01697436880230403
17017,Gm4884,0.001234554421286813,0.03163196047735058
17018,Gm5592,0.000943006096584428,0.02619604490386446
17019,AI987944,0.14709649988498147,0.3659589386644279
17020,Vmn2r57,0.0004553343858972762,0.013085091614255948
17021,AW146154,0.05470027999949336,0.2071528550668072
17022,Zfp788,0.13937904658214423,0.2881271824378907
17023,Vmn2r-ps54,0.0003434845393588658,0.013662373699662394
17024,Vmn2r58,0.0005479333702220695,0.023155533247997618
17025,Vmn2r59,0.0008474748067173506,0.023583516022573237
17026,Vmn2r61,0.0006741458485011451,0.02258761810014778
17027,4933421I07Rik,0.0003881140378072932,0.015232208079701971
17028,9830147E19Rik,0.02727383990057693,0.15384463230233683
17029,Gm5595,0.0319304180819659,0.1627173506846721
17030,Gm2381,0.002059963905870815,0.03374803991422496
17031,Vmn2r63,0.00044687996291479533,0.014214046361667666
17032,Gm9268,0.00029000912152986954,0.012437134139948462
17033,Zfp936,0.0003347301741011329,0.013115190065510677
17034,EU599041,0.00047423317904480287,0.015178787252113753
17035,Siglec5,0.0012491394695942097,0.03161982957144856
17036,Siglecg,0.0017387833452462754,0.03571050810427741
17037,Lim2,0.00023665198073807652,0.009245459693082386
17038,Cldnd2,0.0022020987583674526,0.0406555272417691
17039,Etfb,0.5309041630111002,0.5384775342668144
17040,4931406B18Rik,0.0008930620853595448,0.023384493236918352
17041,Zfp658,0.026742326276076218,0.12814276627317825
17042,Zfp719,0.11547310647869269,0.265668609648289
17043,Zfp819,0.0010063361060401168,0.021930820373380202
17044,Ceacam18,0.0003506993096997456,0.013603881955662122
17045,Siglece,0.002516085395400417,0.05218825230817929
17046,Ctu1,0.03647052086827759,0.14718948123613132
17047,Klk14,0.0002733518101411334,0.011183597237805435
17048,Klk12,0.0003602385421759277,0.015226928271905082
17049,Klk11,0.001589543351317801,0.029738113163089934
17050,Klk10,0.002170311616185104,0.035077984846198014
17051,Klk9,0.002258580060251144,0.03652585291468247
17052,Klk7,0.009484859973737682,0.07700190616765165
17053,Klk1b7-ps,0.000648422546672345,0.017798048223670968
17054,Klk1b1,0.0007124618067717592,0.027351059899955992
17055,Klk1b27,0.00028993434299050074,0.01282170940034072
17056,Klk1b16,0.0007241548000278569,0.023139804665991047
17057,Klk1b24,0.000273178312028704,0.010897593231679444
17058,Klk1b5,0.00022509254750713534,0.012339096453609843
17059,1700028J19Rik,0.004911712759148063,0.06835297636203186
17060,2410002F23Rik,0.2198750002858246,0.35002440672954355
17061,Acpt,0.0008289316975931557,0.023122335043878887
17062,Clec11a,0.03847735937244682,0.16509275320903508
17063,Shank1,0.08380832387980526,0.22820684301761
17064,1700008O03Rik,0.005942382972173008,0.06411338897208373
17065,Syt3,0.1853734851329775,0.3271253462855636
17066,Lrrc4b,0.2584074440444765,0.4047230889470711
17067,Aspdh,0.014348989978011158,0.0943537836642071
17068,Fam71e1,0.01451555313960883,0.09503787208904899
17069,Mybpc2,0.001772459310025423,0.03208931709510836
17070,Spib,0.0003894849446371272,0.012931397210241976
17071,Pold1,0.016023520076532728,0.10954233353880861
17072,Napsa,0.0024303668449801733,0.039678272536104786
17073,Kcnc3,0.1882451393193691,0.35518480304923666
17074,Myh14,0.11419540105167522,0.3414376120578624
17075,Zfp473,0.0018538348736263156,0.03424470365745775
17076,Vrk3,0.14800769087677193,0.3194659358231476
17077,Nup62-il4i1,0.0011588295466094564,0.023058756760541702
17078,Nup62,0.1248515777004737,0.26492480960737724
17079,Il4i1,0.006864615858295396,0.07706564775595459
17080,Tbc1d17,0.21737621836674192,0.38344906537902046
17081,Akt1s1,0.05511140323518318,0.2006106552009829
17082,Mir707,0.0009598735168253919,0.029718567734115756
17083,Pnkp,0.18360357246363224,0.32584084837057914
17084,Med25,0.06862618565162684,0.22812619248809132
17085,Fuz,0.027577893106195572,0.13679289977428497
17086,Tsks,0.00363850374884296,0.04470882355982577
17087,Prmt1,0.10836141848822005,0.2922367414412347
17088,Gm15545,0.002803542371994247,0.045007277522782746
17089,Bcl2l12,0.017745029251904732,0.14463273729850504
17090,Irf3,0.10640311754880451,0.2770883165320812
17091,Scaf1,0.034700922278715254,0.15375574402183137
17092,Rras,0.05370405012874952,0.22043727464892457
17093,Prrg2,0.04285840578563201,0.1822119695309528
17094,Nosip,0.22527259075006906,0.35809080068846855
17095,Rps11,1.0007508418028446,0.6681654140589095
17096,Snord35b,0.0005346744707142454,0.017418207113977725
17097,Rpl13a,1.7307976118439248,0.7288475088178282
17098,Snord35a,0.002070802886553493,0.037027347515329774
17099,Snord34,0.0038068380113846054,0.06684184525856297
17100,Snord33,0.0030063274596971203,0.04330317514462267
17101,Mir5121,0.04817895372080525,0.17871889652121967
17102,Snord32a,0.02089668433003735,0.14501964586141586
17103,Flt3l,0.008850460173484688,0.09043891609346157
17104,Aldh16a1,0.026328528294349073,0.14527759640575866
17105,Pih1d1,0.16724067003576212,0.3119377403089218
17106,Gm581,0.001187082525100962,0.025228271448582203
17107,Ccdc155,0.017858642042179077,0.10505863599729763
17108,Tead2,0.012811673991692047,0.10837679449163329
17109,Cd37,0.009006738330480858,0.10118121150235661
17110,1700039E15Rik,0.0005109111600231609,0.020177947535841574
17111,Trpm4,0.05803525111639559,0.204675962725131
17112,Hrc,0.004865522823992267,0.05868319556683058
17113,Ppfia3,0.22294338718428588,0.3737056511486345
17114,Mtag2,0.010030595886330438,0.07463192613539035
17115,Snrnp70,0.5780955965080594,0.5991134383947163
17116,Kcna7,0.00044369687653222613,0.01766130961595085
17117,Ntf5,0.0013841684765109603,0.027493725431556395
17118,Ruvbl2,0.01033488369226059,0.09981184549873165
17119,Gys1,0.10751828164506871,0.27234484415001975
17120,Bax,0.22689101360304384,0.3716038981356657
17121,Nucb1,0.2707513872527838,0.4361358248865264
17122,Tulp2,0.0027340661021516646,0.037542767721719314
17123,Plekha4,0.007813794898510773,0.08025255115439428
17124,Hsd17b14,0.00040239899011697625,0.01338839670710473
17125,0610005C13Rik,0.0016159495726202967,0.03520343178427945
17126,Bcat2,0.03382569388323735,0.1561509940103818
17127,Fut1,0.0006497855591099591,0.021283686825301497
17128,Izumo1,0.0013804828466075828,0.03488788834498351
17129,Mamstr,0.003177038380587954,0.04321226490511832
17130,Fut2,0.0033440019296925396,0.049861216609249505
17131,Sec1,0.007689680404552009,0.07338790802805764
17132,Ntn5,0.012462440430622133,0.08945227818577761
17133,Car11,0.38235430898959943,0.4727358993113596
17134,Dbp,0.2305435115455986,0.3834528855711225
17135,Rpl18,0.7881473181697969,0.5960975471985542
17136,Fam83e,0.0011658209929252027,0.023971821143592694
17137,Spaca4,0.00018839340241697187,0.007335226738453228
17138,Sult2b1,0.010299161021999036,0.06937401337731637
17139,Lmtk3,0.2502493616893962,0.39383481851085894
17140,Cyth2,0.33088759896461656,0.4550427621060315
17141,Kcnj14,0.012768401074131793,0.11019201742711286
17142,Grwd1,0.10043235610606469,0.26036598549104606
17143,Grin2d,0.005102936678043816,0.05237862409135163
17144,Kdelr1,0.2553390955518367,0.38297656631104215
17145,Syngr4,0.000576746602621729,0.0205108309807466
17146,Tmem143,0.043093455041109424,0.16459052595512902
17147,Ccdc114,0.008276151212400287,0.08532346375022914
17148,Abcc6,0.015901145934066836,0.1404816685377296
17149,Nomo1,0.4032730215053987,0.46778281449373116
17150,Abcc8,0.10538892757376894,0.2588389947203913
17151,Ush1c,0.0011176616498912233,0.027492479412701134
17152,Otog,0.002663541261645998,0.04531800164260672
17153,Myod1,0.0005861971124436415,0.016822035351219563
17154,Sergef,0.14893116289982186,0.31471803815114163
17155,Tph1,0.00279518243377895,0.05064442508007668
17156,Saal1,0.09440259323044743,0.26885524817568857
17157,Saa3,0.0003962161338666513,0.015358113791788081
17158,Saa4,0.0005109723167689192,0.018143555450138404
17159,Saa1,0.0009640922760606408,0.04085248500763759
17160,Hps5,0.09163065123280352,0.2802247110666084
17161,Gtf2h1,0.2294191451269061,0.3613830325476593
17162,Ldhc,0.000381178883665215,0.01591833940633996
17163,Tsg101,0.394144159019886,0.5011167104090989
17164,C86187,0.0012789705033706945,0.03263283326688206
17165,Gm9999,0.0015814360733238512,0.03235065326224955
17166,Spty2d1,0.15659940182270107,0.36306186425913367
17167,Tmem86a,0.06853160459467654,0.2271362007586428
17168,Mrgpra1,0.0005669288151276091,0.018126127890611462
17169,Mrgpra2a,0.00042631513068759304,0.013909103484065696
17170,Mrgpra3,0.0011703529096086093,0.03084103578779117
17171,Mrgpra4,0.001676373850684396,0.040553827937818324
17172,Mrgprb5,0.0007375370444553267,0.028645708704303784
17173,Mrgprb1,0.0011441074076190764,0.03289221024671909
17174,Zdhhc13,0.1347249134358471,0.28144742220792357
17175,E2f8,0.0012587274767198102,0.030213477538630226
17176,Nav2,0.24209437304348397,0.397948847951585
17177,Htatip2,0.06038539285171845,0.18363126759157636
17178,Prmt3,0.09297397279501358,0.23637552837582396
17179,Slc6a5,0.0009612996248952958,0.02476823723987198
17180,4933405O20Rik,0.004287032869810273,0.05138772087894418
17181,Ano5,0.0076695262790718016,0.06971104781730135
17182,Fancf,0.03063233144668097,0.17301506304587883
17183,Gas2,0.035921341275018386,0.15534237883665442
17184,Svip,0.4203144792659509,0.5396250681256671
17185,Tubgcp5,0.21870650408073591,0.3642702775976373
17186,Cyfip1,0.5576850806714692,0.5842674201891832
17187,A230056P14Rik,0.006311554971233184,0.06735774161336064
17188,Herc2,0.7510311436534126,0.6072113698511354
17189,Oca2,0.01386549152966942,0.09395573793182885
17190,Gabrg3,0.017889230248336982,0.11243437945700288
17191,Gm9962,0.014134118084899597,0.08647183111672707
17192,Atp10a,0.033786165332437154,0.19315035918369927
17193,Ube3a,0.6788833355546593,0.5983095682475387
17194,Ipw,0.17343662830438472,0.36456614450614916
17195,Snord116_loc5,0.002430455106467058,0.046628298731985214
17196,Snord116_loc6,0.0006985614085554481,0.019483532412052938
17197,Snord116_loc7,0.0003412436129844526,0.014541002748979726
17198,Snord116l1_loc7,0.0003412436129844526,0.014541002748979726
17199,Snord116l1_loc8,0.0008139661465230678,0.020130139535980415
17200,Snord116_loc3,0.0002362687258474442,0.012951750503369816
17201,Snord116l2_loc10,0.0006749112623900225,0.017516463847615366
17202,D7Ertd715e,0.2503955693788417,0.42133575287847214
17203,Snord64,0.04701352235977344,0.18514598650178896
17204,Snrpn,0.04579665104977898,0.17237195551715093
17205,Mir344d-1,0.0010315941296480658,0.03408486162589538
17206,Mir344d-2,0.0005800646771607106,0.01703426840391134
17207,Mir344d-3,0.0017514851148830674,0.036567151488989424
17208,Mir344e,0.00048751413524646727,0.015798730845535337
17209,Mir344b,0.002628034035893724,0.038919517321154805
17210,Mir344c,0.001557410328638137,0.0386286968789435
17211,Mir344,0.00022695751832844613,0.009108056594231325
17212,Mir344g,0.0008655332289202241,0.018218158942344433
17213,Mir344f,0.007745392727177472,0.07709806024065735
17214,Magel2,0.00758205449422465,0.07563393919146619
17215,Peg12,0.009870365564517689,0.09630845713715602
17216,Chrna7,0.03210476686970366,0.14962647440841362
17217,Otud7a,0.07575127947052783,0.19698160394047026
17218,E030018B13Rik,0.0003610523092171515,0.014022221820976146
17219,Trpm1,0.00288870270656865,0.04350251253347059
17220,Mtmr10,0.1391487894260546,0.3348674676247087
17221,Mphosph10,0.3135731434613813,0.45980665247967556
17222,Mcee,0.39620900932643655,0.5055342518441092
17223,Tarsl2,0.16671000075419612,0.3177656089296911
17224,Tm2d3,0.42106839989167877,0.46262185533101363
17225,1810008I18Rik,0.0012367188831335692,0.029739654441918114
17226,Pcsk6,0.06993498642016172,0.24777203569432146
17227,Snrpa1,0.20586414308397227,0.34633061404977716
17228,Vimp,0.8550079552385454,0.6207649034832917
17229,Chsy1,0.054598782775604385,0.19922744055861147
17230,Aldh1a3,0.004457124938782361,0.05794631044640764
17231,Lins,0.05143653972573368,0.18143717288037084
17232,Cers3,0.0019271507735260315,0.035847099981901755
17233,Adamts17,0.01973137721146601,0.11631419167642713
17234,Lysmd4,0.18104807779118542,0.31962546878747783
17235,Mef2a,0.32195942116755616,0.4723736030764998
